[2024-07-14T03:09:26.104+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-14T03:09:26.128+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [queued]>
[2024-07-14T03:09:26.141+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [queued]>
[2024-07-14T03:09:26.141+0530] {taskinstance.py:2306} INFO - Starting attempt 2 of 2
[2024-07-14T03:09:26.159+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 21:37:50.170071+00:00
[2024-07-14T03:09:26.166+0530] {standard_task_runner.py:63} INFO - Started process 28567 to run task
[2024-07-14T03:09:26.171+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_customers', 'insert_table', 'manual__2024-07-13T21:37:50.170071+00:00', '--job-id', '1370', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_customers.py', '--cfg-path', '/tmp/tmpt9j_howe']
[2024-07-14T03:09:26.174+0530] {standard_task_runner.py:91} INFO - Job 1370: Subtask insert_table
[2024-07-14T03:09:26.220+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_customers.insert_table manual__2024-07-13T21:37:50.170071+00:00 [running]> on host kali
[2024-07-14T03:09:26.311+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_customers' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T21:37:50.170071+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T21:37:50.170071+00:00'
[2024-07-14T03:09:26.312+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-14T03:09:26.343+0530] {logging_mixin.py:188} INFO - customer_id`,`name`,`address`,`phone`,`email`,`dob`,`ingetion_timestamp
[2024-07-14T03:09:26.962+0530] {logging_mixin.py:188} INFO - ('ac3aa7c0-01a1-4e0b-9b98-06132e7efd19', 'David Ramirez', '7214 Evans Union Apt. 493\nLake Lindsay, AK 95726', '+1-641-483-1198x632', 'angela82@example.org', '1936-05-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.963+0530] {logging_mixin.py:188} INFO - ('e2f18419-bfe2-4758-bc92-ea834c659d69', 'Christina Lara', '77550 Greene Skyway\nNicholasstad, GU 58578', '284-243-5935x81337', 'rhodeskaitlyn@example.net', '1951-05-12', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.963+0530] {logging_mixin.py:188} INFO - ('27f84479-73dc-4a4f-bad5-1d266da8def8', 'Dylan Meyer', '39243 Owen Plains\nJeffreychester, CA 59053', '300.454.5713x0464', 'vasquezmichelle@example.org', '1999-10-21', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.964+0530] {logging_mixin.py:188} INFO - ('93677502-a3d5-4a5a-9895-47d90de68f39', 'Michael Clarke', '207 Best Fall\nMatthewborough, ND 08937', '001-362-738-1935x7950', 'jennifer82@example.net', '1948-06-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.964+0530] {logging_mixin.py:188} INFO - ('30d50579-2c36-4985-b747-dba53b9cd508', 'Toni Anderson', '7410 Kevin Shores\nSmithfurt, AZ 76998', '(494)741-5153x13486', 'austincourtney@example.org', '1989-06-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.965+0530] {logging_mixin.py:188} INFO - ('d9699592-930e-4918-b75c-5300fda777f0', 'Jessica Waters', '675 Young Squares Apt. 642\nFranklinland, VT 92838', '(413)924-1812x08656', 'williamsmichael@example.net', '1990-10-30', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.967+0530] {logging_mixin.py:188} INFO - ('9e423931-7d41-4f2e-82a4-1d92f423b57e', 'Elizabeth Burton', '7117 Garcia Light\nEast Danielle, OH 47957', '960.249.3159x77281', 'benjaminbrandt@example.org', '1950-08-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.968+0530] {logging_mixin.py:188} INFO - ('70e94d3b-8ee3-48a1-b598-ec6d46cbf2cb', 'Ryan White', '078 Cunningham Fork\nJaredmouth, AK 33642', '310.905.6083x433', 'smithbrittany@example.net', '1984-08-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.969+0530] {logging_mixin.py:188} INFO - ('d9da0984-6b7d-4e3e-a3bf-23f23c0efe35', 'Sylvia Bradley', '956 Moore Vista\nKellyview, TN 77300', '(405)266-7743x278', 'patrickholt@example.net', '1995-12-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.971+0530] {logging_mixin.py:188} INFO - ('fc6c9cda-f74d-4cc5-9c3e-d5bfe059c4d9', 'Stephen Calhoun', '9268 Johnson Heights Apt. 222\nMarieton, HI 86288', '001-703-853-1753x90920', 'yyork@example.net', '1957-08-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.972+0530] {logging_mixin.py:188} INFO - ('8e20888e-b718-48b2-b1b3-3e3623d47732', 'John Fleming', '20213 Frederick Dale\nSimmonsberg, SC 62193', '233-468-5420', 'katherinemorales@example.com', '1982-05-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.972+0530] {logging_mixin.py:188} INFO - ('13bf026c-059e-44fa-b5d3-a531da87131d', 'Jessica Gilbert', '56506 Melissa Harbor\nNorth Jose, FL 37541', '401.940.8387x744', 'elizabethsmith@example.com', '1997-12-21', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.973+0530] {logging_mixin.py:188} INFO - ('a6955261-68db-4c06-a56c-7b1477306f6c', 'Charles Cooley', '475 James Knolls Suite 666\nNew Matthewmouth, NC 74973', '494.626.3486x382', 'meghan52@example.org', '1962-01-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.973+0530] {logging_mixin.py:188} INFO - ('73bd8931-7020-4b7d-8d15-9c5e97b2dedc', 'Anna Garcia DDS', '230 Underwood Corners\nColinport, VA 34663', '7619069998', 'iancoleman@example.com', '1942-05-20', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.974+0530] {logging_mixin.py:188} INFO - ('39c105b0-223c-4ce4-b5eb-470b0f560288', 'Zachary Richardson', '6267 Courtney Rapid Apt. 445\nEast Sabrina, DC 74817', '+1-250-485-6839x793', 'egraham@example.net', '2003-05-29', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.975+0530] {logging_mixin.py:188} INFO - ('e089d35d-845c-445e-990e-ac0ed1f6a0cd', 'Morgan Hall MD', '472 Jacob Ridge\nJacobberg, CA 81638', '+1-591-306-8266x263', 'msmith@example.net', '1934-07-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.975+0530] {logging_mixin.py:188} INFO - ('f1318c8e-ee2f-4289-a605-8e05f9ca2c7a', 'Kimberly Kidd', '2710 Ortiz Well\nNew Josephside, PA 76658', '537-708-7636x976', 'yrodriguez@example.com', '1934-11-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.975+0530] {logging_mixin.py:188} INFO - ('5d3189eb-7392-4ac3-a124-16cda260859f', 'Melissa Sullivan', '4808 Morrison Forest Apt. 771\nEast Valerie, VT 18825', '+1-320-653-9824x5822', 'mckeemichael@example.com', '1989-06-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.976+0530] {logging_mixin.py:188} INFO - ('40b43d96-0193-4b55-9987-057853b57c3c', 'Christopher Orr', '76388 Cheryl Manors\nEast Thomas, MT 52112', '674.418.3897', 'lauramullins@example.org', '1997-08-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.976+0530] {logging_mixin.py:188} INFO - ('a28d28df-d764-492c-8a41-e7966cc1da0a', 'Brooke Dixon', '726 Edwards Cove\nRodriguezville, VI 59631', '531.431.2140x1039', 'dennis58@example.net', '1970-09-21', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.977+0530] {logging_mixin.py:188} INFO - ('6eabd930-6cb7-4b9b-a846-dd0c36dd3c03', 'Dawn Simmons', '9264 Smith Union\nPort Theresaton, IN 74902', '+1-817-369-7808x318', 'bsmith@example.org', '1952-01-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.977+0530] {logging_mixin.py:188} INFO - ('c8e71684-d1b4-4e07-ae7b-4a9c3068b8e2', 'Keith Green', '07948 Amber Greens\nNorth Christopherfurt, PA 33586', '+1-538-206-9622x4326', 'aguirreadam@example.net', '1968-04-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.978+0530] {logging_mixin.py:188} INFO - ('879b69f3-d6d1-4908-ba71-28af3c81e5c4', 'Roger Bonilla', '607 Roy Square Apt. 446\nCathyburgh, IA 18960', '(244)526-3338x8645', 'daniel34@example.com', '1951-07-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.979+0530] {logging_mixin.py:188} INFO - ('93223865-0fed-494a-a603-ac5bd44e688e', 'Sarah Moses', '579 Collins Spring Apt. 583\nLisatown, AL 63115', '481.206.5187x891', 'david79@example.com', '1998-04-13', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.979+0530] {logging_mixin.py:188} INFO - ('d24d1389-3f91-465f-80d4-d8a8208b0d65', 'Debra Adams', '37702 Padilla Walks Suite 556\nJenniferview, TN 47656', '780-356-0554', 'linda25@example.net', '1948-01-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.980+0530] {logging_mixin.py:188} INFO - ('71b1b0a1-d4fe-4983-ad9f-ed70e5087477', 'David Lawrence', '78710 Andrea Pine Apt. 837\nHuangberg, KY 55113', '001-961-861-1624x4712', 'kaitlyn49@example.net', '1999-07-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.980+0530] {logging_mixin.py:188} INFO - ('c2bd62de-0305-4465-9910-95b16f74e833', 'Bonnie Turner', '85702 Lauren Rapids\nPort Nancyside, VT 64974', '001-885-410-7504', 'deborahhamilton@example.com', '1984-07-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.981+0530] {logging_mixin.py:188} INFO - ('ff8eb36c-5f47-4f83-8c63-db980d005d7b', 'Nicole Carr', '5585 Bailey Pass\nTanyashire, NM 77818', '+1-917-259-4434x15296', 'haynesshelby@example.com', '1981-07-16', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.983+0530] {logging_mixin.py:188} INFO - ('5af703bb-4ab7-4645-8a74-7e247e587bf9', 'Bradley Washington', '03548 Sherry Underpass\nThomaschester, NM 03829', '573.305.8313', 'kristine08@example.com', '1959-02-20', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.985+0530] {logging_mixin.py:188} INFO - ('84e7b110-2ca2-4ed9-8728-6cd3cb638e9a', 'Bryan Allen', '4180 Robinson Stravenue\nPort Thomas, TX 64393', '001-947-308-7146x8785', 'whutchinson@example.net', '1940-03-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.986+0530] {logging_mixin.py:188} INFO - ('bad15c57-e0ca-48f6-98d3-767912b4474c', 'Jessica Christensen', '873 Hernandez Fields Suite 506\nNunezhaven, WV 16736', '892-799-1788x40935', 'kevinfrench@example.org', '1945-11-18', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.987+0530] {logging_mixin.py:188} INFO - ('51f0d247-a648-4a72-aa4f-015f5038cf14', 'Daniel Wheeler', '8697 Smith Corners\nGloriafort, PW 95232', '5365556912', 'jacob36@example.net', '2003-07-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.987+0530] {logging_mixin.py:188} INFO - ('502bfab8-3cb2-445e-9e88-08bed5c436ff', 'Vanessa Burke', '353 Baldwin Junction\nFishershire, OR 40191', '416-288-8682', 'gdavis@example.com', '1944-08-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.988+0530] {logging_mixin.py:188} INFO - ('94368dd2-c885-4baf-ab3e-7b6d01888cf4', 'Christina Dean', '264 Pham Dam Suite 189\nPort Kevinmouth, IL 05734', '929.873.0742x758', 'kelsey99@example.org', '1983-10-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.989+0530] {logging_mixin.py:188} INFO - ('9f5db0fa-540e-4b91-b4b5-9bc8012aa263', 'James Walker', '830 Susan Rapids\nSouth Robert, NE 30768', '670-826-4621x98171', 'dowens@example.com', '1994-06-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.989+0530] {logging_mixin.py:188} INFO - ('eb8ac500-7704-4cb8-92d6-2cd6055bff79', 'Heather Lopez', '3626 Guerrero Throughway\nWest Juanchester, OK 02156', '435.604.4730x8489', 'npierce@example.org', '1935-11-04', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.990+0530] {logging_mixin.py:188} INFO - ('412b0295-9480-4e99-9017-3bc55decd04d', 'David Duarte', '3330 Parsons Port\nNew John, DE 73305', '737-367-0803x9380', 'gharris@example.org', '1943-02-15', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.990+0530] {logging_mixin.py:188} INFO - ('b0a41888-7cde-4b82-bdc5-6850d9dec2f6', 'Brian Humphrey', '01732 Christian Square\nChaseberg, AK 25103', '930-330-3823', 'lrodgers@example.org', '1965-12-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.991+0530] {logging_mixin.py:188} INFO - ('8f94cf79-e1cd-495e-a986-a32c5fc2f371', 'Kristina Shelton', '3860 Kimberly Mountains Apt. 078\nNew Charles, AZ 16834', '410-449-3452', 'heatherroy@example.com', '1933-08-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.992+0530] {logging_mixin.py:188} INFO - ('885498dc-af5a-48f5-9a41-7b87e722079c', 'Jennifer Scott', '168 Glenn Point Suite 748\nSouth Jake, AZ 48139', '293-253-5019x0217', 'howardtimothy@example.org', '1961-05-30', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.992+0530] {logging_mixin.py:188} INFO - ('500afd52-a9c1-4de0-ae63-38097f5f7f07', 'Donald Ramsey', 'Unit 4614 Box 0196\nDPO AA 36781', '567.560.4223x208', 'dwilson@example.net', '1937-01-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.993+0530] {logging_mixin.py:188} INFO - ('e420baf3-f487-4c1c-be26-9d3987790af7', 'Leah Watkins', 'Unit 9869 Box 6091\nDPO AA 24072', '+1-950-632-3196', 'monicaolson@example.org', '1997-03-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.994+0530] {logging_mixin.py:188} INFO - ('e7b6bff7-35ed-4ceb-ab57-02b0f50db91a', 'Brandon Parrish', 'PSC 8690, Box 1818\nAPO AE 18681', '001-409-992-6904', 'donna40@example.org', '1936-08-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.994+0530] {logging_mixin.py:188} INFO - ('f99f5707-81f2-46c8-98ab-ee23040eecad', 'Lynn Ford', '797 Haley Walks\nBarbaraview, OR 86483', '852-270-3282x38093', 'hodgesjennifer@example.net', '1979-02-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.995+0530] {logging_mixin.py:188} INFO - ('e6233897-1c0a-4e6e-b8a2-266d91a1285e', 'Monique Matthews', '5481 David Shores Suite 833\nVictoriabury, DC 75987', '(527)958-9421x74532', 'gregoryobrien@example.com', '1939-02-17', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.995+0530] {logging_mixin.py:188} INFO - ('0f09e03b-60a5-4017-bc3f-465139d8a2f0', 'Lisa Malone', '723 Skinner Meadow\nSouth Christopher, VI 68336', '(608)621-7247x6125', 'benjamin16@example.com', '2002-05-04', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.996+0530] {logging_mixin.py:188} INFO - ('f505b952-4eef-4e5f-ac00-556bd5ba5b57', 'Hector Wilson', '844 Patterson Point\nSouth Kylehaven, FL 45049', '+1-273-632-0971', 'gregory89@example.com', '1973-09-28', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.997+0530] {logging_mixin.py:188} INFO - ('d72a8f63-2074-4cd0-9312-98b1cfd00b7c', 'Jon Morton', '47667 Joel Spurs\nJasminechester, TN 26693', '591-254-6801', 'jennabrown@example.org', '2005-06-12', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:26.997+0530] {logging_mixin.py:188} INFO - ('d4c66c2d-28ce-4311-98a3-81e3c6ff7ec1', 'Matthew Woods', '699 Duran Mountain Suite 451\nSouth Christopher, MN 45993', '(801)389-3564x69708', 'hbell@example.net', '2005-08-02', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.004+0530] {logging_mixin.py:188} INFO - ('99df49c5-8d27-4b9d-8ba3-559a77545b33', 'Laura Mejia', '775 Elizabeth Extensions Apt. 746\nWrightview, MP 25404', '001-513-502-3141x134', 'jennifer10@example.net', '1988-06-04', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.006+0530] {logging_mixin.py:188} INFO - ('caeba699-8c0a-4130-b901-48a45897d23a', 'Karen Clements', '551 Karen Lights Suite 209\nMannmouth, SC 12670', '(210)534-4180', 'jamesbuchanan@example.net', '1965-10-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.008+0530] {logging_mixin.py:188} INFO - ('f4df17ab-7b5a-4e3e-8be1-5f9553f6abf2', 'Charles Hogan', '3524 Jeffery Burgs\nEricchester, CO 53346', '789-420-2483x53403', 'ericramos@example.com', '1948-01-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.012+0530] {logging_mixin.py:188} INFO - ('7a9745fb-c9e5-4bf1-9c4c-f56f94aaddca', 'April Scott', '42117 Wendy Lodge\nPort Nancyburgh, NV 55616', '969-298-3334x395', 'hamiltoneddie@example.org', '1948-01-30', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.014+0530] {logging_mixin.py:188} INFO - ('6b757091-c038-4ad4-b2b1-9c6efea088a3', 'Robert Hunt', '6671 Li Pass\nWest Deborahside, KY 54549', '317-467-5039x44447', 'martin40@example.com', '2006-02-16', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.018+0530] {logging_mixin.py:188} INFO - ('c9d1783a-7b08-4d0c-a448-b137e894190c', 'David Vazquez', '00408 Gilmore Drive\nCareystad, LA 80481', '294.859.8030x78897', 'clementsjoy@example.net', '1990-07-14', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.019+0530] {logging_mixin.py:188} INFO - ('20759cfa-6d46-4b80-b780-7a3ba0735b22', 'Mario Peterson', '3958 Chapman Lock Suite 136\nNorth Christophertown, ND 60912', '2489097113', 'haleian@example.com', '1970-05-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.021+0530] {logging_mixin.py:188} INFO - ('1809bfc4-b712-4221-859e-39ac106690e0', 'Connie White', '39202 Smith Falls\nWest Robertview, TN 68441', '616.472.2701x3341', 'kmendez@example.net', '1955-02-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.022+0530] {logging_mixin.py:188} INFO - ('b1f8f29d-ab44-476c-b244-e38a962f4171', 'William Lane', '2877 Erica Tunnel Apt. 116\nSouth Sarah, TX 36721', '731-661-6956x29250', 'lauren41@example.com', '1968-12-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.023+0530] {logging_mixin.py:188} INFO - ('582c88fc-e2f4-4b89-bd2c-99bb02764f4d', 'Joseph Davis', '48703 Bowman Crossroad Apt. 165\nNorth Leonardberg, MD 05160', '(357)776-4767', 'tommyknight@example.net', '1982-06-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.024+0530] {logging_mixin.py:188} INFO - ('7cbdbd1c-3ce8-4965-befa-eb9c727a2bbd', 'Victor Rodriguez', '39461 Aaron Prairie Suite 232\nNorth Lisa, FM 28401', '(458)786-1107', 'christopher86@example.org', '1960-09-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.025+0530] {logging_mixin.py:188} INFO - ('e1a30f9f-478c-4637-a17b-65e8807c805c', 'Juan Brown', '86267 Nicole Mountain\nKellyshire, TN 80941', '652.765.3688', 'karen55@example.com', '2006-02-19', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.026+0530] {logging_mixin.py:188} INFO - ('5264b3bd-4e04-44b0-873a-e09f830e3a37', 'Christina Fuller', '784 Robert Squares Suite 140\nRobertchester, KS 18614', '4336839166', 'sara44@example.net', '1957-01-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.027+0530] {logging_mixin.py:188} INFO - ('9893ceb1-4bf5-46d1-9ecb-95c404966aed', 'Mrs. Bridget King DDS', 'PSC 5940, Box 1396\nAPO AP 56573', '+1-846-904-7890x31972', 'vbennett@example.net', '1944-08-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.028+0530] {logging_mixin.py:188} INFO - ('1c7ae074-4370-4aa0-9adc-368b71cdca67', 'Holly Herman', 'PSC 2815, Box 2930\nAPO AP 71563', '8773763347', 'katherinebentley@example.net', '1970-08-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.028+0530] {logging_mixin.py:188} INFO - ('5fb64360-3eb5-4753-8e5f-83d4498eca6e', 'Albert Ritter', 'Unit 9939 Box 2879\nDPO AA 56839', '223-453-1545x202', 'chowell@example.com', '1986-11-09', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.029+0530] {logging_mixin.py:188} INFO - ('f3a502d4-6063-4590-83d5-6f15525c1a0f', 'Kimberly Novak', '968 Wood Corner Suite 940\nMarkberg, MT 48496', '+1-441-860-7863x850', 'ericasherman@example.org', '1947-09-07', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.030+0530] {logging_mixin.py:188} INFO - ('b0a9a2cf-edfd-46d7-acb2-b35554d057a9', 'Gary Brown', '6535 Kelly Greens Suite 520\nLake Mikehaven, NV 45989', '(918)357-0496x53055', 'oflores@example.com', '1954-05-08', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.031+0530] {logging_mixin.py:188} INFO - ('7c0fc2ad-926f-45b0-9b35-302d3c3ca0c3', 'Christopher Castro', 'USS Rasmussen\nFPO AP 29174', '(802)364-5007x6127', 'brownsherry@example.com', '1997-06-06', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.033+0530] {logging_mixin.py:188} INFO - ('c782f2c6-9246-4098-9ea5-1175abfa0ae3', 'Melissa Anderson', '80401 Patricia Garden Apt. 408\nRichmondview, OR 75875', '605-617-4795x717', 'leecharles@example.com', '1950-08-25', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.035+0530] {logging_mixin.py:188} INFO - ('eb7eaed8-b854-4cac-adda-4f51c39f7911', 'Amber Parker', '47309 Jenny Crossroad Suite 677\nGonzalezhaven, KS 52149', '709.391.4653x80984', 'lreynolds@example.com', '2005-10-03', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.035+0530] {logging_mixin.py:188} INFO - ('1ec37781-eaf0-4ba8-80a1-d41a3d00fd7d', 'Megan Giles', '8834 Jennifer Rue\nFrankmouth, OR 53960', '+1-719-361-2528x721', 'rickmartinez@example.org', '1957-02-20', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.036+0530] {logging_mixin.py:188} INFO - ('eda65fee-85f8-455c-8ea3-b6fd6e8667a1', 'Joshua Wilson', 'Unit 8688 Box 1563\nDPO AE 88028', '890-780-3154x981', 'carol94@example.net', '1957-01-18', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.037+0530] {logging_mixin.py:188} INFO - ('ad2ea36d-d664-4ec6-9d80-9fab9c15b040', 'Elizabeth Chapman', '60711 Tiffany Shores\nBrianland, VT 76088', '758.440.7609', 'chelsealopez@example.net', '1970-08-22', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.038+0530] {logging_mixin.py:188} INFO - ('937db7cc-f114-4d48-9aee-0f0e0db295c2', 'Michael Burnett', '383 Frances Hills\nWardshire, ID 89372', '001-275-574-2622', 'erichudson@example.org', '1986-09-10', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.038+0530] {logging_mixin.py:188} INFO - ('14790bab-f463-4e1e-8f8d-c9a173de807e', 'Douglas Hawkins', 'USCGC Calhoun\nFPO AE 95152', '285.271.7951x96699', 'busheric@example.org', '1940-07-11', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.039+0530] {logging_mixin.py:188} INFO - ('1da00b48-ae49-4bdb-846b-7c7d2fbd6c03', 'Andrea Walker', '22731 Ronald Gateway\nNew Jenniferside, WY 46611', '478.985.5666', 'osmith@example.com', '1983-02-01', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.040+0530] {logging_mixin.py:188} INFO - ('a801a1b4-d7a6-4a23-b8ac-c941cf0a33ec', 'William Steele', 'Unit 5929 Box 3760\nDPO AP 30629', '873.322.3502x9782', 'heather64@example.org', '1959-11-20', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.040+0530] {logging_mixin.py:188} INFO - ('fa2d7c82-43aa-479e-b68f-9e2e1f7a2216', 'Erika Peterson', '234 Hoffman Glen\nNorth Daniel, DC 00703', '(743)959-0260x22919', 'christinewong@example.com', '1987-06-13', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.041+0530] {logging_mixin.py:188} INFO - ('fabd5b94-0803-4726-9b84-1a2b9a0956f8', 'Ronald Garcia', '532 Victor Throughway Apt. 436\nAlvaradoland, NE 85465', '583.455.2717x882', 'kelleymichaela@example.org', '1936-04-26', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.041+0530] {logging_mixin.py:188} INFO - ('9ea90c4e-a552-4a38-a526-ae0155332d7c', 'Nicole Murphy', '6387 Judy Junctions Suite 614\nJasonbury, CO 90341', '6902103132', 'daviddavidson@example.org', '1936-12-23', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.042+0530] {logging_mixin.py:188} INFO - ('c119aa1f-0a9c-4df0-8bff-7c042151583f', 'John Howard', '27181 Dixon Brook\nWandaland, WI 96735', '756-774-4732', 'mchung@example.org', '1954-03-24', Timestamp('2024-07-14 03:09:26.341142'))
[2024-07-14T03:09:27.042+0530] {logging_mixin.py:188} INFO - ('d9008960-94d8-4ff4-8ee0-3eada6492452', 'David Bullock', 'USNV Foster\nFPO AE 40862', '978.945.1003', 'hpena@example.net', '1962-04-28', Timestamp('2024-07-14 03:09:26.341142'))
