[2024-07-16T05:26:16.336+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-16T05:26:16.362+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [queued]>
[2024-07-16T05:26:16.370+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [queued]>
[2024-07-16T05:26:16.370+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-16T05:26:16.381+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-15 23:56:10.673402+00:00
[2024-07-16T05:26:16.385+0530] {standard_task_runner.py:63} INFO - Started process 18920 to run task
[2024-07-16T05:26:16.388+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_cards', 'insert_table', 'manual__2024-07-15T23:56:10.673402+00:00', '--job-id', '1415', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_cards.py', '--cfg-path', '/tmp/tmp0iiyutvm']
[2024-07-16T05:26:16.390+0530] {standard_task_runner.py:91} INFO - Job 1415: Subtask insert_table
[2024-07-16T05:26:16.424+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_cards.insert_table manual__2024-07-15T23:56:10.673402+00:00 [running]> on host kali
[2024-07-16T05:26:16.485+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_cards' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-15T23:56:10.673402+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-15T23:56:10.673402+00:00'
[2024-07-16T05:26:16.485+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-16T05:26:16.505+0530] {logging_mixin.py:188} INFO - card_id`,`customer_id`,`card_number`,`card_type`,`expiration_date`,`security_code`,`ingetion_timestamp
[2024-07-16T05:26:16.967+0530] {logging_mixin.py:188} INFO - ('54077d8f-b8f8-4aa1-8ae3-1c8860989522', '8b2cd53e-7593-42b0-81db-15024fc4c84e', 2295310352874823, 'credit', '07/26', 745, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.968+0530] {logging_mixin.py:188} INFO - ('1fb15796-02fa-448b-91e4-d426dfa73b03', '3c362142-3c9c-4573-aa01-790234aff8a3', 4901315535856680, 'debit', '03/26', 671, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.968+0530] {logging_mixin.py:188} INFO - ('c00d341e-f4ba-41ac-9f7e-8c1dcc978894', 'af03a0cb-cc48-481a-8ca3-676f5b3bd2e8', 4242929006467848643, 'credit', '01/26', 9326, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.968+0530] {logging_mixin.py:188} INFO - ('e4c2c2f7-c5d0-4697-8e9a-980d2907f126', 'f3b1bc17-81f1-44dc-9663-e82e63a3a736', 501876152759, 'credit', '01/27', 77, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.969+0530] {logging_mixin.py:188} INFO - ('0a0af257-51f0-4968-8c12-638d86cbef97', '163a8a03-ae94-4705-8927-3eb0a74fd96b', 180053100700138, 'credit', '10/26', 596, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.969+0530] {logging_mixin.py:188} INFO - ('f2968136-dbf9-4283-8dc4-0d711986f258', 'a3144cb6-0ef4-4f8a-b66f-68c4d7ec2141', 377778339326007, 'credit', '08/26', 525, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.969+0530] {logging_mixin.py:188} INFO - ('a20e3d25-1a5d-4c75-82a6-e392930c6f3a', '006e2b82-c4f5-4a22-9d45-8980c65e37d4', 4694629269440631, 'debit', '03/25', 337, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.970+0530] {logging_mixin.py:188} INFO - ('b8f7e718-3890-4c6f-86b8-8c7546230d61', '4d1a6aed-53bd-495e-aea9-aebea93dc893', 3534514298725945, 'credit', '08/27', 704, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.970+0530] {logging_mixin.py:188} INFO - ('02454573-f2cf-4a5f-a31f-0cc1554a15b0', 'fdc0c5c1-ef84-4b2d-a6de-34a172bc1c9a', 3545786326175577, 'debit', '03/27', 42, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.971+0530] {logging_mixin.py:188} INFO - ('ac55cc9c-73be-4917-ae11-15db220bf14d', 'cc962d7a-8dfe-4101-b56c-22d1ee54b041', 4076363633161720151, 'credit', '12/27', 69, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.971+0530] {logging_mixin.py:188} INFO - ('cd871def-de0b-42e0-b163-958de401e1a3', '12819a4e-c43e-4ae8-8ace-7fe668d06f72', 6011965507633194, 'credit', '04/26', 5222, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.971+0530] {logging_mixin.py:188} INFO - ('adf492cd-2a36-4609-bc7f-3edfa214ad76', '1b8e515c-c421-4fe2-a292-42c3008a0c89', 3566729654005903, 'debit', '04/27', 757, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.972+0530] {logging_mixin.py:188} INFO - ('d92c4135-8a1f-4a8d-a709-d9ef981f0829', 'fff1d23f-628c-4f52-8e84-f35de82089f9', 180083464419967, 'debit', '02/27', 9746, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.972+0530] {logging_mixin.py:188} INFO - ('61b43047-0c3b-4b37-9674-840400bba08c', 'b1948c36-7af9-42ce-9e0b-bd36a93a62e7', 630415304488, 'debit', '04/26', 438, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.972+0530] {logging_mixin.py:188} INFO - ('529490bd-1b19-424e-a936-924c93a72504', '3a59e137-7197-426b-949e-f7c3e654d797', 375738461798235, 'debit', '06/26', 895, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.973+0530] {logging_mixin.py:188} INFO - ('7e2a03ad-62ba-4f00-89a5-4c4c954f66c7', 'ee7f046a-c4fd-4ef2-899e-bc8b8b6d30e4', 3548491741523587, 'debit', '09/27', 107, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.973+0530] {logging_mixin.py:188} INFO - ('1d2ae7a3-2bf8-4d41-9e47-03a485408b54', '6bb799f2-3240-4065-94a2-d43df28feafd', 6011645095608028, 'debit', '06/25', 854, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.973+0530] {logging_mixin.py:188} INFO - ('eaacd997-8ae2-43b9-be3d-539e98fa52b5', 'c0c74182-6036-45bb-9d78-36ad8d21eeb3', 3561351497901597, 'debit', '09/24', 7693, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.974+0530] {logging_mixin.py:188} INFO - ('0cf98c2a-ec33-4f55-9dc1-e92a3ddc3cad', '0520aa59-ef3f-46da-8c00-db2680b07b06', 343426321379805, 'credit', '01/25', 188, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.974+0530] {logging_mixin.py:188} INFO - ('d30a815e-8659-40ab-bade-3e67419a0c77', '503f40ac-24af-41c6-af1b-991e16ca9962', 4419038888691125, 'credit', '03/26', 5243, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.974+0530] {logging_mixin.py:188} INFO - ('f60ff19f-062b-4e4f-8454-1113e2462ed2', '8e20888e-b718-48b2-b1b3-3e3623d47732', 676297312123, 'credit', '05/28', 437, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.975+0530] {logging_mixin.py:188} INFO - ('a8f576d8-c564-4ba0-a058-33ed0d58df97', '146d3d68-d38a-482b-b9bf-07cab2610654', 4854656108731497149, 'credit', '07/25', 404, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.975+0530] {logging_mixin.py:188} INFO - ('85cd82fa-0f55-442c-a223-a4d671722b07', '83bdc536-1a81-413e-a114-dad7f31703e3', 4384114698121917, 'debit', '03/25', 643, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.975+0530] {logging_mixin.py:188} INFO - ('382ca7fc-3603-452d-9909-5555c7916c02', '6b099463-2558-4328-95d2-61aa207d17b7', 30277102028600, 'credit', '07/28', 994, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.976+0530] {logging_mixin.py:188} INFO - ('e2f0289f-a5d6-4c67-8494-7747c1173b08', '456cbd64-7e46-4a88-99ec-c9dde7e29d28', 180002843854488, 'credit', '10/25', 5464, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.976+0530] {logging_mixin.py:188} INFO - ('4dec26da-f417-485a-bb13-bc2a03012e1a', 'c0f86d8a-aa49-4431-854b-8c75db0c1812', 4367738905346692, 'debit', '07/25', 13, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.976+0530] {logging_mixin.py:188} INFO - ('622396c0-08b5-4089-96de-bfbc00073fd1', 'e089d35d-845c-445e-990e-ac0ed1f6a0cd', 180020240205211, 'debit', '06/28', 48, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.977+0530] {logging_mixin.py:188} INFO - ('a0ec799a-974d-42c9-b7b1-beeafa39aab8', '88fd4e8d-9a74-448a-a3f7-1840f7438f40', 213121982306984, 'debit', '07/25', 250, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.977+0530] {logging_mixin.py:188} INFO - ('61a08268-a1ad-4dc3-859e-f8b20fd82ac4', 'd589e29f-ffe1-4cd2-9be0-ff437388b361', 3541734829689961, 'debit', '03/28', 88, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.978+0530] {logging_mixin.py:188} INFO - ('d9fb44e3-f00f-4e3d-92cc-ff7d9e5e2fb5', '3ceecddf-6f49-448a-b253-0f265b8cbaea', 4207959097342505, 'credit', '11/26', 201, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.978+0530] {logging_mixin.py:188} INFO - ('a3c6bb60-a4a5-4625-b8cf-55e97a67b7d4', 'db4470b1-5630-42db-b1a4-ad34eb0a189b', 3594334981785297, 'credit', '05/25', 497, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.978+0530] {logging_mixin.py:188} INFO - ('2d79d96e-a398-43e7-9e0b-aaf635c32cb9', 'f032e166-1b2d-4905-ae90-fe875d4504c0', 372703603935098, 'debit', '03/27', 991, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.979+0530] {logging_mixin.py:188} INFO - ('dd0bcee3-f921-4c11-b2a4-295fb985e07a', 'd2356288-0853-49e1-8aaa-321a2253f853', 4914919081982207, 'debit', '05/25', 176, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.979+0530] {logging_mixin.py:188} INFO - ('f842380a-4ae4-4b67-8e25-4d38ac4c3b13', '65a6b813-f09a-448b-9826-1a1cec067992', 180070687883038, 'debit', '08/26', 185, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.979+0530] {logging_mixin.py:188} INFO - ('4e684702-63cf-474e-a1c5-4f18c26c9c1a', 'a115057f-ee46-480c-bd15-c998c225e859', 4124650769642161, 'debit', '09/25', 173, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.980+0530] {logging_mixin.py:188} INFO - ('19f5df26-57ff-439d-a063-4bae46ed024c', '62eefaa6-929b-49e6-87af-5cf397186d1e', 4404881078059, 'debit', '12/27', 838, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.981+0530] {logging_mixin.py:188} INFO - ('2ddf7bd6-bfd2-4f2d-9293-966a8692d159', '479a36fb-3bee-4539-85ca-07c2d6fad6ae', 4048181650537, 'credit', '05/28', 219, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.982+0530] {logging_mixin.py:188} INFO - ('78d7307b-2c66-4eba-9e72-4e73c65c0434', '53ff26c0-4075-44a1-bd0f-6804602f9646', 3566453092605485, 'debit', '09/24', 224, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.982+0530] {logging_mixin.py:188} INFO - ('9e484a20-39e8-4c79-8daa-0f3729a5318f', '20e5f6ed-70eb-4e7c-8fc5-a89704d34cce', 348340160351954, 'debit', '06/28', 159, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.982+0530] {logging_mixin.py:188} INFO - ('e5812e52-d013-4090-8db2-11ee0c3f14eb', 'c8e71684-d1b4-4e07-ae7b-4a9c3068b8e2', 6508402602405740, 'credit', '10/27', 874, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.983+0530] {logging_mixin.py:188} INFO - ('451d685a-e90e-48f0-b0e4-ce2191760f7d', '8ae2f679-8879-4add-9c49-0dd3a4042160', 3500904103841443, 'debit', '09/25', 182, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.983+0530] {logging_mixin.py:188} INFO - ('4b072c2d-6463-4f00-bdce-ae6790692489', 'e22601f8-e911-44e9-a54f-9b8f7d9ca68a', 2449558240277782, 'credit', '01/28', 294, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.983+0530] {logging_mixin.py:188} INFO - ('bdecc38b-a9d1-4966-b8b6-a5f0bea0dde4', 'b94c4414-3a9c-45f2-bbf0-5fea2f711215', 180055381678776, 'debit', '10/27', 711, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.984+0530] {logging_mixin.py:188} INFO - ('5f9f1541-c8f2-4688-a106-52fbcd8cb7f7', '0d6716df-3fc5-4b87-8941-65b1a809fe79', 4393002484363, 'debit', '08/25', 481, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.984+0530] {logging_mixin.py:188} INFO - ('ad5c0843-6b44-4807-ae91-8c533e7f02b7', '4e0ff061-5cea-4fe8-87b6-2b5ca6b8a29b', 4137486739903, 'debit', '12/25', 219, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.985+0530] {logging_mixin.py:188} INFO - ('a22d07a6-8837-49f7-b42a-20ab1a2faf53', 'd7cdc9ca-04ea-4d85-989c-e5ad402a3016', 4629133511305, 'credit', '11/24', 93, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.985+0530] {logging_mixin.py:188} INFO - ('38eb617d-9b3f-4468-bb3d-69a484bf7af7', '719127e2-1744-4ca6-98f2-e855dd01da60', 4998185330702, 'credit', '11/24', 547, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.985+0530] {logging_mixin.py:188} INFO - ('75ba863c-b758-49ee-9ed9-b7aae7191a0f', 'cd64fb7f-729e-4489-9c82-c5864530a977', 213153137686135, 'credit', '10/24', 710, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.986+0530] {logging_mixin.py:188} INFO - ('cfe2e4af-7ac9-4ccd-8c3e-ad5a5557685f', '456cbd64-7e46-4a88-99ec-c9dde7e29d28', 4733126304128144703, 'debit', '05/26', 670, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.986+0530] {logging_mixin.py:188} INFO - ('3953824d-9f63-4360-be42-d600d1d28760', 'dc461bf9-33c3-41a4-9daf-fff228ba2009', 4821031403947, 'debit', '01/26', 445, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.986+0530] {logging_mixin.py:188} INFO - ('bf852bb1-eb48-4bbb-a857-7412adb21c27', '20e5f6ed-70eb-4e7c-8fc5-a89704d34cce', 503874050159, 'debit', '04/25', 5776, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.987+0530] {logging_mixin.py:188} INFO - ('f785beda-adad-4d85-808d-1770f4e34d33', '7f340e7a-2de3-4105-a6b9-3bf369019338', 3577574588260001, 'debit', '01/28', 31, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.987+0530] {logging_mixin.py:188} INFO - ('d98406ba-9cc1-4859-a86b-6ec606735964', '582c88fc-e2f4-4b89-bd2c-99bb02764f4d', 349625249567797, 'credit', '01/25', 20, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.987+0530] {logging_mixin.py:188} INFO - ('a4fcaf54-a2c3-4f26-867b-4e3d41e75a60', 'cbe7d4f8-ba7a-45b6-b343-f9c47ecbf732', 4323417920719893, 'debit', '06/25', 450, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.988+0530] {logging_mixin.py:188} INFO - ('e4706cb1-d501-4387-8ab8-ac94a693fb9d', '1b0f2c90-2ec8-4432-8e10-541ab7bc32b0', 345132360306125, 'credit', '09/26', 369, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.988+0530] {logging_mixin.py:188} INFO - ('31c74d26-5b15-4360-bfad-24c6ca9bfbe8', 'f151fd94-4892-4ddc-b8b6-7b97e97a05db', 6011693534324674, 'credit', '08/26', 462, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.989+0530] {logging_mixin.py:188} INFO - ('63ea38c2-7ee8-4819-b803-273f37fe7303', '8e20888e-b718-48b2-b1b3-3e3623d47732', 180079610088904, 'debit', '03/25', 800, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.989+0530] {logging_mixin.py:188} INFO - ('06eef398-6f84-4dd7-911a-0f97c73b448e', '087e82ec-037c-4454-801f-bd41038395ab', 4881311748663819, 'credit', '04/28', 781, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.989+0530] {logging_mixin.py:188} INFO - ('e17a93fb-16f2-45c3-ac4a-5ebab78e5c31', 'c455becb-9fbc-4163-8b1a-bd7f35d418ca', 3516474856349053, 'credit', '09/26', 247, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.990+0530] {logging_mixin.py:188} INFO - ('713c4536-3b92-4312-9a21-e3a6f44365e6', 'd3f7a2f1-7d4a-421f-aafa-75ecdd5b1bb1', 36158685698932, 'credit', '10/26', 491, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.990+0530] {logging_mixin.py:188} INFO - ('ee356038-a025-41d3-8bf0-91e3b253bfd6', 'c0e5bce0-3956-446d-aa6a-a2e592f3808a', 4781670022297847, 'debit', '03/27', 846, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.991+0530] {logging_mixin.py:188} INFO - ('8ddc4517-274a-439e-8ae5-6c4d4c4a78d4', 'd7eb9c1f-aaa8-4b95-b0cf-4a91353fbd0f', 348698564747246, 'credit', '12/27', 287, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.991+0530] {logging_mixin.py:188} INFO - ('ef404e46-0b7f-4ae1-a95e-12cfa99a8450', '5d826370-adfc-49ed-9cfc-4e99a38cc200', 30328971786289, 'debit', '05/28', 754, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.992+0530] {logging_mixin.py:188} INFO - ('af0d0cde-12fc-4337-82d9-0d102d3fa3b3', 'b9db3368-4eb8-46d8-a840-6a4d2275b590', 180016007549486, 'credit', '10/27', 28, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.993+0530] {logging_mixin.py:188} INFO - ('31796406-49fd-460b-9413-e41a06bf7520', 'cc3d818f-6e55-4ee6-aeef-5ab33317c575', 5594717792907966, 'credit', '02/28', 630, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.993+0530] {logging_mixin.py:188} INFO - ('df293288-fd08-4c4c-a25d-ae7b98b4a847', 'c884039c-efbc-459d-95f6-131a9f8155dc', 2424938876973269, 'credit', '07/24', 549, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.994+0530] {logging_mixin.py:188} INFO - ('31f4ea51-dfb8-4020-911e-fd0d2b31408c', 'a48a8f2d-900f-42f1-8fe0-9206c55b070c', 180005942267130, 'debit', '11/25', 619, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.994+0530] {logging_mixin.py:188} INFO - ('49e20008-47aa-4632-841b-2ab7c7977322', 'd4c66c2d-28ce-4311-98a3-81e3c6ff7ec1', 6011520376270501, 'debit', '03/28', 310, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.994+0530] {logging_mixin.py:188} INFO - ('66bd758c-45cb-4e77-8d46-15c987feaffc', 'a14f3f1c-f178-4fcf-91d8-899803f1b126', 5531805194017876, 'debit', '06/25', 893, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.995+0530] {logging_mixin.py:188} INFO - ('c82b396f-bcdb-4a4d-bb69-7bd3848d7836', 'ac3aa7c0-01a1-4e0b-9b98-06132e7efd19', 3552843510666315, 'debit', '09/24', 799, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.995+0530] {logging_mixin.py:188} INFO - ('e8efff20-0f84-4921-a7a3-f315a1209eb0', '767b3c36-b409-41fc-b040-d728df46cb34', 4440539717664, 'credit', '08/25', 298, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.996+0530] {logging_mixin.py:188} INFO - ('591ff00c-2649-42eb-ab5c-c8794c746f82', '45660a39-3a51-48b6-9f75-1bf845567d47', 4584685084542, 'debit', '04/28', 868, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.996+0530] {logging_mixin.py:188} INFO - ('bbb7ec04-e431-4d3b-8287-0a1cc9e91922', '29f07c65-9250-4f35-be2b-912a0e9d1331', 501825299248, 'debit', '06/28', 151, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.997+0530] {logging_mixin.py:188} INFO - ('c486987b-1da8-4e30-924a-d1bc6dba16d6', '1d726359-5b19-4d9a-a203-1d516bdca806', 4816217596506, 'debit', '03/27', 863, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.997+0530] {logging_mixin.py:188} INFO - ('6801eecc-2ea0-4bbb-b5e2-811f880032ab', 'b8dd4e7c-e242-45ae-9e7f-1ba673e7d076', 378128452701215, 'credit', '10/25', 369, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.997+0530] {logging_mixin.py:188} INFO - ('c36cc0c5-55e7-4367-935e-3314666c6b6d', 'ca834db1-57f7-40cb-a800-ae244db701a2', 4910593664259442806, 'debit', '05/26', 352, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.998+0530] {logging_mixin.py:188} INFO - ('5122b141-53b0-4606-91d6-2da3e896ab1f', '684ef3fa-031f-4832-ae23-5dd54ca6f43d', 3599018810075120, 'debit', '11/26', 749, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.998+0530] {logging_mixin.py:188} INFO - ('254292d4-f871-41c7-b24a-cd38e8f3967e', '0e3ffabf-906d-4f65-bf02-b8013d6d7d1d', 4990453756933771, 'credit', '01/25', 892, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.998+0530] {logging_mixin.py:188} INFO - ('d9ca43e3-5bf6-458b-a2f6-2339d5449119', 'f2dfe03b-5fc7-4ed2-94f2-c0820597f21c', 4822849503652750, 'credit', '07/26', 328, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.999+0530] {logging_mixin.py:188} INFO - ('8f27eba2-9e6b-49f1-b3bb-b13ef6bef233', '18e9e5e2-fdbd-42b9-abce-dd638eca90cc', 4333615978668379, 'debit', '05/25', 464, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:16.999+0530] {logging_mixin.py:188} INFO - ('78902a98-7428-4ccf-96a1-8d86b7473699', 'fff1d23f-628c-4f52-8e84-f35de82089f9', 3539848438950111, 'credit', '05/26', 351, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.002+0530] {logging_mixin.py:188} INFO - ('75b9422f-4c09-4000-b3be-5c370d2e208d', 'ca834db1-57f7-40cb-a800-ae244db701a2', 3525419890959333, 'credit', '10/24', 1962, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.002+0530] {logging_mixin.py:188} INFO - ('8b66dc43-7fb1-4f25-959a-8a1935a921af', '5af703bb-4ab7-4645-8a74-7e247e587bf9', 3565336197779860, 'credit', '11/26', 199, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.003+0530] {logging_mixin.py:188} INFO - ('d47cdd07-6d90-4cf8-ad43-766f6cce55fc', '2d295093-3f9b-4845-9b67-4c964c452496', 2518346289666974, 'credit', '10/24', 165, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.004+0530] {logging_mixin.py:188} INFO - ('462e1e50-5fd5-4c23-b7be-212c67b06aa0', '036abad1-8bb9-42a6-9737-8146706bbdb5', 4524948783487613, 'credit', '08/24', 490, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.004+0530] {logging_mixin.py:188} INFO - ('c768973a-832b-4e70-8f52-d5ea8a3cc929', '2eaa382b-5fe2-42dc-b5fc-0c8d283aa21b', 3528704795613516, 'credit', '08/24', 784, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.004+0530] {logging_mixin.py:188} INFO - ('d352e6c1-d7fb-4c98-b1cc-f8980cc289de', 'e2f18419-bfe2-4758-bc92-ea834c659d69', 6011347163475915, 'credit', '11/25', 553, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.005+0530] {logging_mixin.py:188} INFO - ('199cbd22-2dae-409b-a6d7-38a307a61473', '6c10da0b-463d-4d57-b98a-b94cdc7769fc', 4405944100255837, 'debit', '06/25', 466, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.005+0530] {logging_mixin.py:188} INFO - ('505e3ab2-74b9-4631-a8ac-b04591901688', 'e0da47a2-d8d4-4c8d-b1a8-7b7a9052ae77', 5419140500762339, 'credit', '05/28', 1235, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.006+0530] {logging_mixin.py:188} INFO - ('20eaa499-1c23-4f21-8b96-47cef59ba3a9', 'c530cda8-55e2-4cc4-b34e-12d29b408215', 4975013803772331659, 'credit', '02/25', 863, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.006+0530] {logging_mixin.py:188} INFO - ('9f3b3581-d43a-4a5e-b49d-9ebb83f2508f', 'b5ea4538-8b12-40c3-b4df-c22e1b982952', 213184571863138, 'credit', '04/25', 184, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.006+0530] {logging_mixin.py:188} INFO - ('cc39546e-32b9-46b9-8209-a64043947419', 'cba1f77d-4db7-4776-b7cb-f1e16452166d', 570380567711, 'credit', '11/26', 131, Timestamp('2024-07-16 05:26:16.503890'))
[2024-07-16T05:26:17.007+0530] {logging_mixin.py:188} INFO - ('4ab7d306-63d6-4bfc-9a25-d96e09003309', '59db5ab7-40ec-4319-ab34-89dc34edb2c6', 4370577844041146, 'debit', '02/26', 544, Timestamp('2024-07-16 05:26:16.503890'))
