[2024-07-13T18:46:48.924+0530] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2024-07-13T18:46:49.310+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: raw_load_employees.insert_table manual__2024-07-13T13:16:38.211013+00:00 [queued]>
[2024-07-13T18:46:49.339+0530] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: raw_load_employees.insert_table manual__2024-07-13T13:16:38.211013+00:00 [queued]>
[2024-07-13T18:46:49.340+0530] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2024-07-13T18:46:49.390+0530] {taskinstance.py:2330} INFO - Executing <Task(PythonOperator): insert_table> on 2024-07-13 13:16:38.211013+00:00
[2024-07-13T18:46:49.415+0530] {standard_task_runner.py:63} INFO - Started process 45053 to run task
[2024-07-13T18:46:49.423+0530] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'raw_load_employees', 'insert_table', 'manual__2024-07-13T13:16:38.211013+00:00', '--job-id', '1308', '--raw', '--subdir', 'DAGS_FOLDER/dag_raw_employees.py', '--cfg-path', '/tmp/tmp7vurkmnt']
[2024-07-13T18:46:49.427+0530] {standard_task_runner.py:91} INFO - Job 1308: Subtask insert_table
[2024-07-13T18:46:49.560+0530] {task_command.py:426} INFO - Running <TaskInstance: raw_load_employees.insert_table manual__2024-07-13T13:16:38.211013+00:00 [running]> on host kali
[2024-07-13T18:46:49.784+0530] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='raw_load_employees' AIRFLOW_CTX_TASK_ID='insert_table' AIRFLOW_CTX_EXECUTION_DATE='2024-07-13T13:16:38.211013+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='manual__2024-07-13T13:16:38.211013+00:00'
[2024-07-13T18:46:49.785+0530] {taskinstance.py:430} INFO - ::endgroup::
[2024-07-13T18:46:49.864+0530] {logging_mixin.py:188} INFO - employee_id`,`branch_id`,`name`,`position`,`salary`,`hire_date`,`ingetion_timestamp
[2024-07-13T18:46:50.544+0530] {logging_mixin.py:188} INFO - ('d2c01f3e-3a3a-4cfe-b2a5-51b086a5103e', '3cc19ebb-1f39-4ba3-9c3c-926052ae7649', 'Laura Davis', 'customer service', 66206.01, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.545+0530] {logging_mixin.py:188} INFO - ('187b8f3c-51de-4e17-8f8b-251340aaa24e', '8e615448-b80d-41e6-b513-c806af3cf2e7', 'Leah Mitchell', 'teller', 31578.44, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.546+0530] {logging_mixin.py:188} INFO - ('cd131310-b403-41b5-8da4-616646830ea8', 'd0aead11-c305-4cf6-ad5b-7df7671ff342', 'Michael Oliver', 'teller', 55056.43, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.547+0530] {logging_mixin.py:188} INFO - ('0d61c527-6f37-4dde-833a-5db597ab316a', '9c6c7814-b855-477a-9cb5-5e7d287edbf1', 'Melinda Smith', 'customer service', 73806.89, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.548+0530] {logging_mixin.py:188} INFO - ('4b13232b-4be8-4515-987d-6f81f1247604', '8124d67f-c683-4821-abad-a9cb96bf82ec', 'Brian Payne', 'manager', 113975.44, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.549+0530] {logging_mixin.py:188} INFO - ('75d2932e-d630-4c2f-b8e3-1561edad7da7', 'aa4c2fe0-2633-478c-b1bb-9bdbf87a072b', 'Angela Henderson', 'customer service', 41897.48, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.550+0530] {logging_mixin.py:188} INFO - ('7bfa0edf-3a12-4ecb-8023-1ac6f2974088', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Brittany Reyes', 'teller', 112828.58, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.551+0530] {logging_mixin.py:188} INFO - ('83c07585-0e54-4728-8750-a811b42220a3', 'df215613-b87f-466a-89e5-31178b8681d0', 'Benjamin Patel', 'teller', 116158.89, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.552+0530] {logging_mixin.py:188} INFO - ('9e7be6b2-e9c0-4fbe-88be-cb0b62d5f5ed', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Kelly Calhoun', 'customer service', 84047.32, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.554+0530] {logging_mixin.py:188} INFO - ('b995916a-c8ac-4d40-8aea-9693c458c324', '2c57c68e-40fb-48ae-90dd-710e1e7917ed', 'Kevin Rose', 'customer service', 85003.57, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.557+0530] {logging_mixin.py:188} INFO - ('7f0524e3-9054-4a47-be95-315f4b913432', 'a3030d61-962a-469f-bfc5-3ff9c12e27db', 'Tiffany Hart', 'teller', 96937.92, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.558+0530] {logging_mixin.py:188} INFO - ('c6d70c83-0d91-4b4e-8389-1f4504e79681', '7bd6ba19-fcd4-4b58-99ec-75c54faa9edd', 'Jason Lee', 'teller', 90500.73, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.560+0530] {logging_mixin.py:188} INFO - ('749086c3-5c37-4198-aa8d-8c99fdfc65e4', 'c455330a-f3a5-4590-ac80-71fe10e251a9', 'Nathaniel Richards', 'teller', 81921.8, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.561+0530] {logging_mixin.py:188} INFO - ('8b6f6156-5fd3-4ba7-b3cc-cf231dadcd03', 'df215613-b87f-466a-89e5-31178b8681d0', 'Erin Hunter', 'manager', 58569.62, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.563+0530] {logging_mixin.py:188} INFO - ('af044c6c-e131-4949-8b9f-086b2f213d83', 'e39c6a93-f30d-4635-b9d0-0cff31e99edc', 'Brent Keith', 'manager', 66362.51, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.565+0530] {logging_mixin.py:188} INFO - ('d347d9d4-da95-4487-97a3-bb49e1cb176e', '197815fe-1688-4864-b300-d5926e31fb43', 'Cory Underwood', 'manager', 54497.14, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.567+0530] {logging_mixin.py:188} INFO - ('967b6289-ccbd-46f9-94af-8dff58d0f704', '0549e3fc-7c49-4afd-abfa-7aafe7a10018', 'Linda Rodriguez PhD', 'customer service', 106258.28, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.568+0530] {logging_mixin.py:188} INFO - ('9ec9fd60-16ce-4d4b-8dc5-5006eb21022c', 'ba8b8247-eb2c-4b37-b321-520ddeeb6fb2', 'Courtney Turner', 'manager', 104630.78, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.569+0530] {logging_mixin.py:188} INFO - ('64d21d28-8193-479e-a9c0-d9b426f2c298', 'b2a0f88f-c198-42ab-a974-d59d158977c5', 'Paul Hall', 'customer service', 57631.78, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.571+0530] {logging_mixin.py:188} INFO - ('0ea3044b-0cf2-4371-8d84-b11083691213', '8b814633-a85f-4dd5-b16c-7af1be2f7022', 'James Hoffman', 'teller', 114265.66, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.575+0530] {logging_mixin.py:188} INFO - ('c47f8e12-d7ee-4cc2-8c59-97929715e51b', 'f79cddb7-36ee-4172-befa-e2f505eca710', 'John Parsons', 'customer service', 30586.72, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.576+0530] {logging_mixin.py:188} INFO - ('0d57a3c5-c4b0-4d1f-ae41-7ec13e00a6f3', '1fd08f4d-91ce-4d6d-b34b-b9560e3bd055', 'Amy Ross', 'security', 82666.4, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.577+0530] {logging_mixin.py:188} INFO - ('91c18a62-bcf0-4acd-b662-55afe72d3553', '02bc77b6-1e0c-4310-877d-4b251c06bd6c', 'Michael Fletcher', 'manager', 58513.23, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.579+0530] {logging_mixin.py:188} INFO - ('7353a2e7-9503-4035-8a2d-e423c097e07b', 'fcbf0764-1049-47eb-ab1f-db0719617221', 'Timothy Patton', 'teller', 34060.44, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.581+0530] {logging_mixin.py:188} INFO - ('0d1d4a91-86a5-4103-9a25-a4ed3651ed07', '9c14c663-4f29-440e-88b3-4a3c08948a45', 'Sheila Collins', 'customer service', 42440.96, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.582+0530] {logging_mixin.py:188} INFO - ('488a8d26-3ef5-4b5d-a68b-af401d747820', '656e2ec3-a971-4863-b71e-b33f7e330989', 'Jason Leonard', 'teller', 83039.72, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.584+0530] {logging_mixin.py:188} INFO - ('a6220940-f7a6-4244-a2fd-b2a07e39eda6', '02bc77b6-1e0c-4310-877d-4b251c06bd6c', 'Thomas Jimenez', 'customer service', 111905.62, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.585+0530] {logging_mixin.py:188} INFO - ('c8f56050-7daf-4415-8f66-87f346e28a3e', '0017a6c8-1da5-4882-a4e3-ec8538eb217b', 'Louis Schultz', 'teller', 81603.86, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.586+0530] {logging_mixin.py:188} INFO - ('16eeaefe-e85c-488b-9e97-8120e967beb3', '8ae768df-5e12-4855-8b78-02c43ee76a7d', 'Thomas Martinez', 'security', 55774.63, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.587+0530] {logging_mixin.py:188} INFO - ('faaca80c-92d5-4cbc-997e-e2322fee2493', '8e0735f7-b8ee-4805-a231-75d925fa06c9', 'Michelle Tyler', 'teller', 92148.9, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.589+0530] {logging_mixin.py:188} INFO - ('1a8d43da-7072-493d-bd26-848cbe44160a', '24748b17-fcea-4ac6-9feb-0b240dd60044', 'Jonathan Garcia', 'security', 49017.42, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.590+0530] {logging_mixin.py:188} INFO - ('c4592d5b-d76f-41c4-9621-4a086e063501', 'd0aead11-c305-4cf6-ad5b-7df7671ff342', 'Valerie Hood', 'customer service', 37516.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.591+0530] {logging_mixin.py:188} INFO - ('ba1597b8-181d-403c-a529-00faedd66839', '7bed5ed9-c69b-4e7d-bae9-6cff87c7e181', 'Lisa Cooper', 'customer service', 111104.2, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.592+0530] {logging_mixin.py:188} INFO - ('d7171e3b-4aa0-4573-b01f-823d03fd7441', 'a68ced35-dd01-487e-b2bf-4de03446684e', 'Sandra Woodard', 'customer service', 77261.69, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.594+0530] {logging_mixin.py:188} INFO - ('50ff7b70-fb0a-46c0-af53-55ddc64459cd', 'c455330a-f3a5-4590-ac80-71fe10e251a9', 'Christopher Johnson', 'teller', 50198.73, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.596+0530] {logging_mixin.py:188} INFO - ('457a8897-5248-465b-ae19-33a33afac2d1', '8e615448-b80d-41e6-b513-c806af3cf2e7', 'Christina Taylor', 'security', 108203.66, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.597+0530] {logging_mixin.py:188} INFO - ('f740d9bb-b953-4c91-a7a8-dcc55e8bb2bc', '9a43d826-79a5-4e0f-9585-542787ee0506', 'Jason Moore', 'manager', 47491.32, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.599+0530] {logging_mixin.py:188} INFO - ('c5dfe912-59e5-4ff9-8c6c-b71c4c43ab8e', 'aa4c2fe0-2633-478c-b1bb-9bdbf87a072b', 'Mary Cross', 'teller', 92275.78, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.600+0530] {logging_mixin.py:188} INFO - ('a9a237b0-22da-4e32-b436-853a559af0eb', 'f021f99c-985d-4b54-8ba0-8c80bf768f70', 'Deborah Patel', 'customer service', 57516.05, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.601+0530] {logging_mixin.py:188} INFO - ('30562202-d156-4d63-85e1-bf5b51b32285', '12eac149-5da8-4b60-9151-330dd6c81959', 'Sonya Reyes', 'manager', 77923.01, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.602+0530] {logging_mixin.py:188} INFO - ('e34b5107-dabb-43ac-8543-7a7a46b85445', '501edf4b-346f-4d98-b253-def1381e9aaf', 'Harold Maldonado', 'customer service', 108736.99, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.604+0530] {logging_mixin.py:188} INFO - ('98ee6219-eca3-4cef-b4d3-b029127be05a', '0358f3d7-1e8d-4fb9-9e4e-8b1f8dc22cca', 'Jeffrey Bates', 'manager', 80731.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.607+0530] {logging_mixin.py:188} INFO - ('236da073-8c7f-4960-9b2c-775fb60508cd', '912c01e9-7ea6-4a8d-ab01-512f22140727', 'John Carney PhD', 'teller', 75595.33, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.608+0530] {logging_mixin.py:188} INFO - ('e601c9ab-b686-429a-81be-a2e3d4f2009d', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Patty Smith', 'teller', 45969.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.609+0530] {logging_mixin.py:188} INFO - ('8fbf4064-d7c2-42ef-b44e-e459515043b9', 'e424dbea-c7a3-4986-a20b-729cc44bf6da', 'Cassandra Kelly', 'customer service', 38227.31, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.610+0530] {logging_mixin.py:188} INFO - ('a05a0c5b-7aa5-409e-bb9f-2bb32dea3dd3', '8e0735f7-b8ee-4805-a231-75d925fa06c9', 'Emily Jones', 'manager', 45759.54, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.611+0530] {logging_mixin.py:188} INFO - ('6047633c-e1db-4068-9de9-1b31d52951b3', '18d9e595-8b68-4427-abfd-56451dc2bf08', 'Brandon Garza', 'manager', 104302.39, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.612+0530] {logging_mixin.py:188} INFO - ('23fc557b-d85f-4c5b-8370-14a09845f968', 'a33da548-a422-4704-a1f9-bbec4d809cc4', 'Sean Johnson', 'customer service', 79961.86, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.613+0530] {logging_mixin.py:188} INFO - ('87e209cb-5b1d-468f-a09b-4544fac19d82', '6bd99cd9-181c-4009-9d1d-fc960ebe3446', 'Taylor Schneider', 'manager', 109318.91, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.614+0530] {logging_mixin.py:188} INFO - ('a12be5bc-f57e-471a-9339-69148525dd1a', 'fcbf0764-1049-47eb-ab1f-db0719617221', 'Karen Gonzales', 'customer service', 94142.1, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.614+0530] {logging_mixin.py:188} INFO - ('1432eb83-28dd-4dbb-b343-6431e25a97aa', '8e615448-b80d-41e6-b513-c806af3cf2e7', 'Justin Palmer', 'manager', 84609.36, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.615+0530] {logging_mixin.py:188} INFO - ('5b5f0bbf-fb69-4e95-bacf-c57cd05916c1', '4fc1b986-c0b3-4bd3-b58f-25a90ddb0707', 'Richard Cross', 'manager', 93755.61, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.616+0530] {logging_mixin.py:188} INFO - ('b243bd3d-746e-4ba0-9e36-373fe04a4634', '92e39db0-70f5-465e-bed4-35b545b43395', 'Jaime Campbell', 'teller', 54505.74, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.617+0530] {logging_mixin.py:188} INFO - ('7d5d07c6-b4f0-47dc-aa26-3ccf60184bcb', 'c0398821-c1ba-4bd1-a39a-ef3cfa6c27bb', 'James Walter', 'manager', 115028.28, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.617+0530] {logging_mixin.py:188} INFO - ('987e0e41-8442-4539-8812-e688df4b0738', 'c455330a-f3a5-4590-ac80-71fe10e251a9', 'Diana Sutton', 'security', 91423.82, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.618+0530] {logging_mixin.py:188} INFO - ('452c5821-d48a-49aa-9417-6aeca139809a', '421f1f2c-a4e5-4c50-81e4-6a86c107193e', 'Mrs. Tiffany Cooper', 'customer service', 42628.31, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.619+0530] {logging_mixin.py:188} INFO - ('2dfadd19-e9fe-447e-8856-fbb68489cb06', '7bd6ba19-fcd4-4b58-99ec-75c54faa9edd', 'Joanne Riley', 'customer service', 51041.85, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.620+0530] {logging_mixin.py:188} INFO - ('3a9d2cfe-9f3f-42e4-8505-96ca5d40b7dd', '4d819a1c-f067-4b87-8c03-f0e3ed85e0f7', 'Barry White', 'security', 67856.07, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.621+0530] {logging_mixin.py:188} INFO - ('fb63fc8f-ca9e-4eaa-86b0-28a65c056e30', '8e0735f7-b8ee-4805-a231-75d925fa06c9', 'Nicole Rangel', 'manager', 108558.94, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.624+0530] {logging_mixin.py:188} INFO - ('de3b85fd-0ecb-43c1-99b9-c39d5d82c747', 'a82326c8-1765-41cb-a05f-044ac74d5836', 'Joshua Long', 'manager', 70812.08, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.625+0530] {logging_mixin.py:188} INFO - ('df876fdb-ed78-4939-9d69-7959b4a97ab8', 'a82326c8-1765-41cb-a05f-044ac74d5836', 'Mark Ortiz', 'manager', 82705.47, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.626+0530] {logging_mixin.py:188} INFO - ('56fe0f4f-89fa-4dc9-88d4-2cc20d8ff87f', '06c68314-2b07-4094-b51b-fc27829458b9', 'Melanie Ryan', 'customer service', 39448.11, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.628+0530] {logging_mixin.py:188} INFO - ('c9f92a4f-b2b9-4647-95bd-65b3378e453b', 'a4faeda3-7786-4192-96ec-1e6529ee5a7b', 'Angela Barnes', 'manager', 116409.99, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.631+0530] {logging_mixin.py:188} INFO - ('1aeca67f-c504-4a83-a1c8-a8dedac85e6f', 'b2a0f88f-c198-42ab-a974-d59d158977c5', 'Bryan Ford', 'teller', 74418.49, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.632+0530] {logging_mixin.py:188} INFO - ('df28db44-fee8-4cdd-ba81-ebc3f3227a81', '92e39db0-70f5-465e-bed4-35b545b43395', 'Jessica Smith', 'customer service', 72517.34, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.632+0530] {logging_mixin.py:188} INFO - ('3c8fe3de-ceba-4636-9839-3c76efd5fa79', 'd65f081a-192f-4e17-ad29-8a7e163bd40e', 'David Davis', 'security', 62606.25, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.633+0530] {logging_mixin.py:188} INFO - ('213336cb-bf80-4479-9595-7de47ae726bd', 'e39c6a93-f30d-4635-b9d0-0cff31e99edc', 'Austin Johnston', 'manager', 72834.36, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.634+0530] {logging_mixin.py:188} INFO - ('9bc2724b-38ba-4d3e-a658-1b20dd9e6b38', 'e8e3159a-f487-4fdf-9da9-1c4de64c419e', 'Tony Morris', 'security', 88635.76, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.635+0530] {logging_mixin.py:188} INFO - ('fb07feff-85da-49ca-ad2f-8e44b6258c82', '9ebdc262-e6f9-483c-84c2-aad056841bdb', 'Amanda Greene', 'manager', 59701.76, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.637+0530] {logging_mixin.py:188} INFO - ('4440eb8b-389b-40f9-9577-f4f8fffea596', 'a68ced35-dd01-487e-b2bf-4de03446684e', 'Rebecca Romero', 'manager', 51425.95, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.639+0530] {logging_mixin.py:188} INFO - ('0d15efc6-6a20-4a61-8b89-a07d04b9c3a0', '0549e3fc-7c49-4afd-abfa-7aafe7a10018', 'Willie Cisneros', 'security', 77626.56, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.641+0530] {logging_mixin.py:188} INFO - ('e8aa12a5-424e-44a7-9d18-14715d8b8395', 'aa4c2fe0-2633-478c-b1bb-9bdbf87a072b', 'Tracey Kirby', 'teller', 73977.53, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.642+0530] {logging_mixin.py:188} INFO - ('24de1725-0c21-4846-85d6-b7dad03105ab', 'afec9c92-b0ba-4602-88a7-b7b54ef26fba', 'Joshua Foster', 'manager', 74714.27, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.643+0530] {logging_mixin.py:188} INFO - ('4894b124-804d-40a6-b226-680fc4b0935b', '130dc240-e4e3-42ce-8044-d79c5570ae49', 'Marilyn Mckenzie', 'security', 46020.86, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.644+0530] {logging_mixin.py:188} INFO - ('60b04ea7-642d-49ab-b4a2-ee5e510c670a', '31bd2c43-bdc0-41e1-987d-8909b6d7da0b', 'Michael Compton', 'customer service', 111210.53, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.644+0530] {logging_mixin.py:188} INFO - ('c12ea7f8-b4ec-4a5b-88a8-68f45c7c201d', 'f2ab6589-fd2c-44f3-bbeb-2553576e4d3c', 'Dennis Mitchell', 'manager', 87191.58, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.645+0530] {logging_mixin.py:188} INFO - ('14559cae-8bd4-4260-a17d-4b9180ece632', '4ae1550e-1549-4434-ae6c-42adb2e07648', 'Mrs. Patricia Suarez MD', 'teller', 39496.8, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.646+0530] {logging_mixin.py:188} INFO - ('0a82df64-b697-46f6-ad15-72b19cfac2c0', '24748b17-fcea-4ac6-9feb-0b240dd60044', 'Jeremy Robinson', 'security', 56754.52, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.647+0530] {logging_mixin.py:188} INFO - ('1efd3f77-a3e1-43ce-93dd-86514561f485', '1345ccac-9b98-4425-a830-bd56240b312f', 'Charles King', 'teller', 93611.15, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.649+0530] {logging_mixin.py:188} INFO - ('12f6319b-b07d-4c96-807a-d1ff52fefcb3', '06c68314-2b07-4094-b51b-fc27829458b9', 'Bruce Cole', 'security', 30552.77, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.650+0530] {logging_mixin.py:188} INFO - ('2fa9777b-cc95-460c-acc3-a3a2329b6cd6', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Kevin Preston', 'teller', 54962.71, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.651+0530] {logging_mixin.py:188} INFO - ('d9484328-ebd7-4388-b193-be4306a69a4b', '1fd08f4d-91ce-4d6d-b34b-b9560e3bd055', 'Robert Silva', 'security', 34237.93, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.652+0530] {logging_mixin.py:188} INFO - ('9d075661-8f5a-49bb-99fa-9ba60fdc174e', 'f2ab6589-fd2c-44f3-bbeb-2553576e4d3c', 'Mr. Craig Cox Jr.', 'manager', 69138.42, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.653+0530] {logging_mixin.py:188} INFO - ('d05b18bc-c296-40f9-9414-fa35fdcad71b', '7bd6ba19-fcd4-4b58-99ec-75c54faa9edd', 'John Scott', 'customer service', 97304.57, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.654+0530] {logging_mixin.py:188} INFO - ('694b1b4a-3dea-4650-a920-7d8bc1a0cb07', 'd65be54f-d583-419e-b41d-9156ee90f41f', 'Donna Smith', 'teller', 49532.76, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.656+0530] {logging_mixin.py:188} INFO - ('ac56a7cb-925e-4063-96e5-071082a59cc3', '4c323c9d-1185-4943-ba98-c2d9f3e264eb', 'Omar Lowery', 'teller', 59742.7, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.657+0530] {logging_mixin.py:188} INFO - ('1792bd73-5bfa-4632-8f3c-4b93e4f4d115', '3f1d4805-3d84-4112-baff-031c81971688', 'Sydney Mcclure', 'teller', 36602.91, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
[2024-07-13T18:46:50.659+0530] {logging_mixin.py:188} INFO - ('21297e5c-e4fb-4ead-ab51-6bfe7426a11e', 'a3030d61-962a-469f-bfc5-3ff9c12e27db', 'Dennis Miller', 'security', 94668.4, '2024-07-09', Timestamp('2024-07-13 18:46:49.859768'))
